ID;ROW_NUMBER;PLANT;SIM_ROUND;SIM_STEP;SIM_DATE;SIM_CALENDAR_DATE;SIM_PERIOD;SIM_ELAPSED_STEPS;EVENT_TYPE;DOCUMENT_TYPE;MOVEMENT_TYPE;STORAGE_LOCATION;MATERIAL_NUMBER;MATERIAL_DESCRIPTION;MATERIAL_TYPE;MATERIAL_CODE;MATERIAL_SIZE;MATERIAL_LABEL;DEBIT_CREDIT_INDICATOR;UNIT;QUANTITY_ABS;QUANTITY
.1~6952;6952;H5;07;06;07/06;07/03/2021 00:00;14;66;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;HH-T05;Butter;Trading Goods;T05;;Butter;Debit;ST;157;157
.1~6953;6953;H5;07;06;07/06;07/03/2021 00:00;14;66;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;HH-T05;Butter;Trading Goods;T05;;Butter;Debit;ST;32;32
.1~6954;6954;H5;07;06;07/06;07/03/2021 00:00;14;66;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;HH-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;189;-189
.1~6955;6955;H5;07;06;07/06;07/03/2021 00:00;14;66;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;HH-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Debit;ST;34;34
.1~6956;6956;H5;07;06;07/06;07/03/2021 00:00;14;66;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;HH-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;165;-165
.1~6957;6957;H5;07;06;07/06;07/03/2021 00:00;14;66;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;HH-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Debit;ST;101;101
.1~6958;6958;H5;07;06;07/06;07/03/2021 00:00;14;66;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;HH-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Debit;ST;30;30
.1~6959;6959;H5;07;07;07/07;08/03/2021 00:00;14;67;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;HH-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;133;-133
.1~6960;6960;H5;07;07;07/07;08/03/2021 00:00;14;67;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;HH-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;59;-59
.1~6961;6961;H5;07;07;07/07;08/03/2021 00:00;14;67;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;HH-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;24;-24
.1~6962;6962;H5;07;07;07/07;08/03/2021 00:00;14;67;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;HH-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;68;-68
.1~6963;6963;H5;07;07;07/07;08/03/2021 00:00;14;67;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;HH-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;154;-154
.1~6964;6964;H5;07;07;07/07;08/03/2021 00:00;14;67;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;HH-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;25;-25
.1~6965;6965;H5;07;07;07/07;08/03/2021 00:00;14;67;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;HH-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;22;-22
.1~6966;6966;H5;07;07;07/07;08/03/2021 00:00;14;67;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;HH-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;15;-15
.1~6967;6967;H5;07;07;07/07;08/03/2021 00:00;14;67;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;HH-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;25;-25
.1~6968;6968;H5;07;07;07/07;08/03/2021 00:00;14;67;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;HH-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;108;-108
.1~6969;6969;H5;07;07;07/07;08/03/2021 00:00;14;67;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;HH-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;40;40
.1~6970;6970;H5;07;07;07/07;08/03/2021 00:00;14;67;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;HH-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;68;68
.1~6971;6971;H5;07;07;07/07;08/03/2021 00:00;14;67;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;HH-T02;Cream;Trading Goods;T02;;Cream;Debit;ST;29;29
.1~6972;6972;H5;07;07;07/07;08/03/2021 00:00;14;67;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;HH-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;29;-29
.1~6973;6973;H5;07;07;07/07;08/03/2021 00:00;14;67;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;HH-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;45;45
.1~6974;6974;H5;07;07;07/07;08/03/2021 00:00;14;67;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;HH-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;65;65
.1~6975;6975;H5;07;07;07/07;08/03/2021 00:00;14;67;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;HH-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;114;-114
.1~6976;6976;H5;07;07;07/07;08/03/2021 00:00;14;67;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;HH-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;4;4
.1~6977;6977;H5;07;07;07/07;08/03/2021 00:00;14;67;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;HH-T05;Butter;Trading Goods;T05;;Butter;Debit;ST;36;36
.1~6978;6978;H5;07;07;07/07;08/03/2021 00:00;14;67;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;HH-T05;Butter;Trading Goods;T05;;Butter;Debit;ST;33;33
.1~6979;6979;H5;07;07;07/07;08/03/2021 00:00;14;67;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;HH-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;69;-69
.1~6980;6980;H5;07;08;07/08;09/03/2021 00:00;14;68;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;HH-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;195;-195
.1~6981;6981;H5;07;08;07/08;09/03/2021 00:00;14;68;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;HH-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;25;-25
.1~6982;6982;H5;07;08;07/08;09/03/2021 00:00;14;68;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;HH-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;25;-25
.1~6983;6983;H5;07;08;07/08;09/03/2021 00:00;14;68;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;HH-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;25;-25
.1~6984;6984;H5;07;08;07/08;09/03/2021 00:00;14;68;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;HH-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;18;-18
.1~6985;6985;H5;07;08;07/08;09/03/2021 00:00;14;68;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;HH-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;31;-31
.1~6986;6986;H5;07;08;07/08;09/03/2021 00:00;14;68;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;HH-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;47;-47
.1~6987;6987;H5;07;08;07/08;09/03/2021 00:00;14;68;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;HH-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;48;-48
.1~6988;6988;H5;07;09;07/09;10/03/2021 00:00;14;69;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;HH-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;16;-16
.1~6989;6989;H5;07;09;07/09;10/03/2021 00:00;14;69;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;HH-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;31;-31
.1~6990;6990;H5;07;09;07/09;10/03/2021 00:00;14;69;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;HH-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;24;-24
.1~6991;6991;H5;07;09;07/09;10/03/2021 00:00;14;69;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;HH-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;115;-115
.1~6992;6992;H5;07;09;07/09;10/03/2021 00:00;14;69;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;HH-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;60;-60
.1~6993;6993;H5;07;09;07/09;10/03/2021 00:00;14;69;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;HH-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;19;-19
.1~6994;6994;H5;07;09;07/09;10/03/2021 00:00;14;69;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;HH-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;13;-13
.1~6995;6995;H5;07;10;07/10;11/03/2021 00:00;14;70;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;HH-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;119;-119
.1~6996;6996;H5;07;10;07/10;11/03/2021 00:00;14;70;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;HH-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;31;-31
.1~6997;6997;H5;07;10;07/10;11/03/2021 00:00;14;70;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;HH-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;85;-85
.1~6998;6998;H5;07;10;07/10;11/03/2021 00:00;14;70;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;HH-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;41;-41
.1~6999;6999;H5;07;10;07/10;11/03/2021 00:00;14;70;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;HH-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;22;-22
.1~7000;7000;H5;07;10;07/10;11/03/2021 00:00;14;70;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;HH-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;31;-31
.1~7001;7001;H5;07;10;07/10;11/03/2021 00:00;14;70;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;HH-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;99;-99
.1~7002;7002;H5;07;10;07/10;11/03/2021 00:00;14;70;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;HH-T02;Cream;Trading Goods;T02;;Cream;Debit;ST;49;49
.1~7003;7003;H5;07;10;07/10;11/03/2021 00:00;14;70;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;HH-T02;Cream;Trading Goods;T02;;Cream;Debit;ST;80;80
.1~7004;7004;H5;07;10;07/10;11/03/2021 00:00;14;70;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;HH-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;129;-129
.1~7005;7005;H5;07;10;07/10;11/03/2021 00:00;14;70;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;HH-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;15;15
.1~7006;7006;H5;07;10;07/10;11/03/2021 00:00;14;70;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;HH-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;32;32
.1~7007;7007;H5;07;10;07/10;11/03/2021 00:00;14;70;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;HH-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;71;-71
.1~7008;7008;H5;07;10;07/10;11/03/2021 00:00;14;70;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;HH-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;24;24
.1~7009;7009;H5;07;10;07/10;11/03/2021 00:00;14;70;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;HH-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;60;60
.1~7010;7010;H5;07;10;07/10;11/03/2021 00:00;14;70;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;HH-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;169;-169
.1~7011;7011;H5;07;10;07/10;11/03/2021 00:00;14;70;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;HH-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;50;50
.1~7012;7012;H5;07;10;07/10;11/03/2021 00:00;14;70;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;HH-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;59;59
.1~7013;7013;H5;07;10;07/10;11/03/2021 00:00;14;70;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;HH-T05;Butter;Trading Goods;T05;;Butter;Debit;ST;99;99
.1~7014;7014;H5;07;10;07/10;11/03/2021 00:00;14;70;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;HH-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;99;-99
.1~7015;7015;H5;08;01;08/01;12/03/2021 00:00;15;71;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;HH-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;68;-68
.1~7016;7016;H5;08;01;08/01;12/03/2021 00:00;15;71;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;HH-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;52;-52
.1~7017;7017;H5;08;01;08/01;12/03/2021 00:00;15;71;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;HH-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;47;-47
.1~7018;7018;H5;08;01;08/01;12/03/2021 00:00;15;71;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;HH-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;26;-26
.1~7019;7019;H5;08;01;08/01;12/03/2021 00:00;15;71;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;HH-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;43;-43
.1~7020;7020;H5;08;01;08/01;12/03/2021 00:00;15;71;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;HH-T02;Cream;Trading Goods;T02;;Cream;Debit;ST;31;31
.1~7021;7021;H5;08;01;08/01;12/03/2021 00:00;15;71;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;HH-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;31;-31
.1~7022;7022;H5;08;01;08/01;12/03/2021 00:00;15;71;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;HH-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;2;2
.1~7023;7023;H5;08;01;08/01;12/03/2021 00:00;15;71;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;HH-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;1;1
.1~7024;7024;H5;08;01;08/01;12/03/2021 00:00;15;71;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;HH-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;1;1
.1~7025;7025;H5;08;01;08/01;12/03/2021 00:00;15;71;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;HH-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;4;-4
.1~7026;7026;H5;08;02;08/02;13/03/2021 00:00;15;72;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;HH-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;70;-70
.1~7027;7027;H5;08;02;08/02;13/03/2021 00:00;15;72;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;HH-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;78;-78
.1~7028;7028;H5;08;02;08/02;13/03/2021 00:00;15;72;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;HH-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;17;-17
.1~7029;7029;H5;08;02;08/02;13/03/2021 00:00;15;72;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;HH-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;33;-33
.1~7030;7030;H5;08;02;08/02;13/03/2021 00:00;15;72;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;HH-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;32;-32
.1~7031;7031;H5;08;03;08/03;14/03/2021 00:00;15;73;Goods Receipt for Purchase Order;Goods Receipt;GR goods receipt;03;HH-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;513;513
.1~7032;7032;H5;08;03;08/03;14/03/2021 00:00;15;73;Goods Receipt for Purchase Order;Goods Receipt;GR goods receipt;03;HH-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;451;451
.1~7033;7033;H5;08;03;08/03;14/03/2021 00:00;15;73;Goods Receipt for Purchase Order;Goods Receipt;GR goods receipt;03;HH-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;359;359
.1~7034;7034;H5;08;03;08/03;14/03/2021 00:00;15;73;Goods Receipt for Purchase Order;Goods Receipt;GR goods receipt;03;HH-T05;Butter;Trading Goods;T05;;Butter;Debit;ST;201;201
.1~7035;7035;H5;08;03;08/03;14/03/2021 00:00;15;73;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;HH-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;25;-25
.1~7036;7036;H5;08;03;08/03;14/03/2021 00:00;15;73;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;HH-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;26;-26
.1~7037;7037;H5;08;03;08/03;14/03/2021 00:00;15;73;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;HH-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;22;-22
.1~7038;7038;H5;08;03;08/03;14/03/2021 00:00;15;73;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;HH-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;36;-36
.1~7039;7039;H5;08;03;08/03;14/03/2021 00:00;15;73;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;HH-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;31;-31
.1~7040;7040;H5;08;03;08/03;14/03/2021 00:00;15;73;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;HH-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;51;-51
.1~7041;7041;H5;08;03;08/03;14/03/2021 00:00;15;73;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;HH-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;35;-35
.1~7042;7042;H5;08;04;08/04;15/03/2021 00:00;15;74;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;HH-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;11;-11
.1~7043;7043;H5;08;04;08/04;15/03/2021 00:00;15;74;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;HH-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;25;-25
.1~7044;7044;H5;08;04;08/04;15/03/2021 00:00;15;74;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;HH-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;22;-22
.1~7045;7045;H5;08;04;08/04;15/03/2021 00:00;15;74;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;HH-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;72;-72
.1~7046;7046;H5;08;04;08/04;15/03/2021 00:00;15;74;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;HH-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;96;-96
.1~7047;7047;H5;08;04;08/04;15/03/2021 00:00;15;74;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;HH-T06;Ice Cream;Trading Goods;T06;;Ice Cream;Credit;ST;42;-42
.1~7048;7048;H5;08;04;08/04;15/03/2021 00:00;15;74;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;HH-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;110;110
.1~7049;7049;H5;08;04;08/04;15/03/2021 00:00;15;74;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;HH-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;129;129
.1~7050;7050;H5;08;04;08/04;15/03/2021 00:00;15;74;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;HH-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;513;-513
.1~7051;7051;H5;08;04;08/04;15/03/2021 00:00;15;74;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;HH-T01;Milk;Trading Goods;T01;;Milk;Debit;ST;274;274
.1~7052;7052;H5;08;04;08/04;15/03/2021 00:00;15;74;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;HH-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;28;-28
.1~7053;7053;H5;08;04;08/04;15/03/2021 00:00;15;74;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;HH-T02;Cream;Trading Goods;T02;;Cream;Debit;ST;28;28
.1~7054;7054;H5;08;04;08/04;15/03/2021 00:00;15;74;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;HH-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;190;190
.1~7055;7055;H5;08;04;08/04;15/03/2021 00:00;15;74;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;HH-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;95;95
.1~7056;7056;H5;08;04;08/04;15/03/2021 00:00;15;74;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;HH-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Debit;ST;166;166
.1~7057;7057;H5;08;04;08/04;15/03/2021 00:00;15;74;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;HH-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;451;-451
.1~7058;7058;H5;08;04;08/04;15/03/2021 00:00;15;74;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;HH-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;78;78
.1~7059;7059;H5;08;04;08/04;15/03/2021 00:00;15;74;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;HH-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;124;-124
.1~7060;7060;H5;08;04;08/04;15/03/2021 00:00;15;74;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03N;HH-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;25;25
.1~7061;7061;H5;08;04;08/04;15/03/2021 00:00;15;74;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03S;HH-T04;Cheese;Trading Goods;T04;;Cheese;Debit;ST;21;21
.1~7062;7062;H5;08;04;08/04;15/03/2021 00:00;15;74;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03;HH-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;37;-37
.1~7063;7063;H5;08;04;08/04;15/03/2021 00:00;15;74;GI, Trsfr Posting, Other Goods Movement;Goods Issue;TF trfr plnt to plnt;03W;HH-T05;Butter;Trading Goods;T05;;Butter;Debit;ST;37;37
.1~7064;7064;H5;08;05;08/05;16/03/2021 00:00;15;75;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;HH-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;109;-109
.1~7065;7065;H5;08;05;08/05;16/03/2021 00:00;15;75;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;HH-T02;Cream;Trading Goods;T02;;Cream;Credit;ST;26;-26
.1~7066;7066;H5;08;05;08/05;16/03/2021 00:00;15;75;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;HH-T03;Yoghurt;Trading Goods;T03;;Yoghurt;Credit;ST;50;-50
.1~7067;7067;H5;08;05;08/05;16/03/2021 00:00;15;75;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;HH-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;37;-37
.1~7068;7068;H5;08;05;08/05;16/03/2021 00:00;15;75;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;HH-T04;Cheese;Trading Goods;T04;;Cheese;Credit;ST;18;-18
.1~7069;7069;H5;08;05;08/05;16/03/2021 00:00;15;75;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03W;HH-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;36;-36
.1~7070;7070;H5;08;05;08/05;16/03/2021 00:00;15;75;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03N;HH-T05;Butter;Trading Goods;T05;;Butter;Credit;ST;30;-30
.1~7071;7071;H5;08;06;08/06;17/03/2021 00:00;16;76;Goods Issue for Delivery;Goods Issue/Delivery;GD goods issue:delvy;03S;HH-T01;Milk;Trading Goods;T01;;Milk;Credit;ST;64;-64
