ID;ROW_NUMBER;PLANT;SIM_ROUND;SIM_STEP;SIM_DATE;SIM_CALENDAR_DATE;SIM_PERIOD;SIM_ELAPSED_STEPS;STORAGE_LOCATION;MATERIAL_NUMBER;MATERIAL_DESCRIPTION;MATERIAL_TYPE;MATERIAL_CODE;MATERIAL_SIZE;MATERIAL_LABEL;INVENTORY_OPENING_BALANCE;UNIT
.1~8788;8788;E5;05;03;05/03;12/02/2021 00:00;9;43;03;EE-T04;Cheese;Trading Goods;T04;;Cheese;711;ST
.1~8873;8873;E5;05;06;05/06;15/02/2021 00:00;10;46;03S;EE-T05;Butter;Trading Goods;T05;;Butter;99;ST
.1~8620;8620;E5;04;06;04/06;05/02/2021 00:00;8;36;03;EE-T04;Cheese;Trading Goods;T04;;Cheese;388;ST
.1~8624;8624;E5;04;06;04/06;05/02/2021 00:00;8;36;03N;EE-T02;Cream;Trading Goods;T02;;Cream;100;ST
.1~8730;8730;E5;04;10;04/10;09/02/2021 00:00;8;40;03S;EE-T06;Ice Cream;Trading Goods;T06;;Ice Cream;108;ST
.1~8460;8460;E5;03;09;03/09;29/01/2021 00:00;6;29;03N;EE-T06;Ice Cream;Trading Goods;T06;;Ice Cream;0;ST
.1~8368;8368;E5;03;05;03/05;25/01/2021 00:00;5;25;03S;EE-T04;Cheese;Trading Goods;T04;;Cheese;99;ST
.1~8373;8373;E5;03;05;03/05;25/01/2021 00:00;5;25;03W;EE-T03;Yoghurt;Trading Goods;T03;;Yoghurt;172;ST
.1~8177;8177;E5;02;07;02/07;17/01/2021 00:00;4;17;03S;EE-T05;Butter;Trading Goods;T05;;Butter;31;ST
.1~8243;8243;E5;02;10;02/10;20/01/2021 00:00;4;20;03N;EE-T05;Butter;Trading Goods;T05;;Butter;0;ST
.1~7964;7964;E5;01;08;01/08;08/01/2021 00:00;2;8;03W;EE-T02;Cream;Trading Goods;T02;;Cream;100;ST
.1~8057;8057;E5;02;02;02/02;12/01/2021 00:00;3;12;03S;EE-T05;Butter;Trading Goods;T05;;Butter;107;ST
.1~11509;11509;F5;08;05;08/05;16/03/2021 00:00;15;75;03S;FF-T01;Milk;Trading Goods;T01;;Milk;332;ST
.1~11535;11535;F5;08;06;08/06;17/03/2021 00:00;16;76;03S;FF-T03;Yoghurt;Trading Goods;T03;;Yoghurt;0;ST
.1~11556;11556;F5;08;07;08/07;18/03/2021 00:00;16;77;03N;FF-T06;Ice Cream;Trading Goods;T06;;Ice Cream;90;ST
.1~11389;11389;F5;07;10;07/10;11/03/2021 00:00;14;70;03S;FF-T01;Milk;Trading Goods;T01;;Milk;408;ST
.1~11396;11396;F5;07;10;07/10;11/03/2021 00:00;14;70;03W;FF-T02;Cream;Trading Goods;T02;;Cream;100;ST
.1~11476;11476;F5;08;04;08/04;15/03/2021 00:00;15;74;03;FF-T04;Cheese;Trading Goods;T04;;Cheese;0;ST
.1~11029;11029;F5;06;05;06/05;24/02/2021 00:00;11;55;03S;FF-T01;Milk;Trading Goods;T01;;Milk;103;ST
.1~11058;11058;F5;06;06;06/06;25/02/2021 00:00;12;56;03S;FF-T06;Ice Cream;Trading Goods;T06;;Ice Cream;219;ST
.1~10989;10989;F5;06;03;06/03;22/02/2021 00:00;11;53;03W;FF-T03;Yoghurt;Trading Goods;T03;;Yoghurt;293;ST
.1~10708;10708;F5;05;02;05/02;11/02/2021 00:00;9;42;03;FF-T04;Cheese;Trading Goods;T04;;Cheese;0;ST
.1~10816;10816;F5;05;06;05/06;15/02/2021 00:00;10;46;03S;FF-T04;Cheese;Trading Goods;T04;;Cheese;117;ST
.1~10821;10821;F5;05;06;05/06;15/02/2021 00:00;10;46;03W;FF-T03;Yoghurt;Trading Goods;T03;;Yoghurt;650;ST
.1~10554;10554;F5;04;05;04/05;04/02/2021 00:00;7;35;03S;FF-T06;Ice Cream;Trading Goods;T06;;Ice Cream;290;ST
.1~10408;10408;F5;03;09;03/09;29/01/2021 00:00;6;29;03S;FF-T04;Cheese;Trading Goods;T04;;Cheese;68;ST
.1~10428;10428;F5;03;10;03/10;30/01/2021 00:00;6;30;03N;FF-T06;Ice Cream;Trading Goods;T06;;Ice Cream;0;ST
.1~10288;10288;F5;03;04;03/04;24/01/2021 00:00;5;24;03S;FF-T04;Cheese;Trading Goods;T04;;Cheese;68;ST
.1~10298;10298;F5;03;05;03/05;25/01/2021 00:00;5;25;03;FF-T02;Cream;Trading Goods;T02;;Cream;0;ST
.1~10097;10097;F5;02;06;02/06;16/01/2021 00:00;4;16;03S;FF-T05;Butter;Trading Goods;T05;;Butter;0;ST
.1~10125;10125;F5;02;07;02/07;17/01/2021 00:00;4;17;03W;FF-T03;Yoghurt;Trading Goods;T03;;Yoghurt;50;ST
.1~9889;9889;F5;01;08;01/08;08/01/2021 00:00;2;8;03;FF-T01;Milk;Trading Goods;T01;;Milk;0;ST
.1~9977;9977;F5;02;01;02/01;11/01/2021 00:00;3;11;03S;FF-T05;Butter;Trading Goods;T05;;Butter;200;ST
.1~9995;9995;F5;02;02;02/02;12/01/2021 00:00;3;12;03N;FF-T05;Butter;Trading Goods;T05;;Butter;170;ST
.1~13542;13542;G5;08;09;08/09;20/03/2021 00:00;16;79;03;GG-T06;Ice Cream;Trading Goods;T06;;Ice Cream;0;ST
.1~13415;13415;G5;08;03;08/03;14/03/2021 00:00;15;73;03W;GG-T05;Butter;Trading Goods;T05;;Butter;147;ST
.1~13040;13040;G5;06;08;06/08;27/02/2021 00:00;12;58;03N;GG-T02;Cream;Trading Goods;T02;;Cream;0;ST
.1~13069;13069;G5;06;09;06/09;28/02/2021 00:00;12;59;03S;GG-T01;Milk;Trading Goods;T01;;Milk;332;ST
.1~12835;12835;G5;05;09;05/09;18/02/2021 00:00;10;49;03W;GG-T01;Milk;Trading Goods;T01;;Milk;147;ST
.1~12870;12870;G5;06;01;06/01;20/02/2021 00:00;11;51;03;GG-T06;Ice Cream;Trading Goods;T06;;Ice Cream;147;ST
.1~12916;12916;G5;06;03;06/03;22/02/2021 00:00;11;53;03;GG-T04;Cheese;Trading Goods;T04;;Cheese;0;ST
.1~12647;12647;G5;05;01;05/01;10/02/2021 00:00;9;41;03W;GG-T05;Butter;Trading Goods;T05;;Butter;175;ST
.1~12614;12614;G5;04;10;04/10;09/02/2021 00:00;8;40;03S;GG-T02;Cream;Trading Goods;T02;;Cream;100;ST
.1~12174;12174;G5;03;02;03/02;22/01/2021 00:00;5;22;03;GG-T06;Ice Cream;Trading Goods;T06;;Ice Cream;711;ST
.1~12185;12185;G5;03;02;03/02;22/01/2021 00:00;5;22;03S;GG-T05;Butter;Trading Goods;T05;;Butter;0;ST
.1~12253;12253;G5;03;05;03/05;25/01/2021 00:00;5;25;03S;GG-T01;Milk;Trading Goods;T01;;Milk;200;ST
.1~12260;12260;G5;03;05;03/05;25/01/2021 00:00;5;25;03W;GG-T02;Cream;Trading Goods;T02;;Cream;200;ST
.1~12305;12305;G5;03;07;03/07;27/01/2021 00:00;6;27;03S;GG-T05;Butter;Trading Goods;T05;;Butter;0;ST
.1~12019;12019;G5;02;05;02/05;15/01/2021 00:00;3;15;03W;GG-T01;Milk;Trading Goods;T01;;Milk;159;ST
.1~12029;12029;G5;02;06;02/06;16/01/2021 00:00;4;16;03;GG-T05;Butter;Trading Goods;T05;;Butter;0;ST
.1~12045;12045;G5;02;06;02/06;16/01/2021 00:00;4;16;03W;GG-T03;Yoghurt;Trading Goods;T03;;Yoghurt;187;ST
.1~12097;12097;G5;02;09;02/09;19/01/2021 00:00;4;19;03;GG-T01;Milk;Trading Goods;T01;;Milk;52;ST
.1~12140;12140;G5;02;10;02/10;20/01/2021 00:00;4;20;03W;GG-T02;Cream;Trading Goods;T02;;Cream;180;ST
.1~11899;11899;G5;01;10;01/10;10/01/2021 00:00;2;10;03W;GG-T01;Milk;Trading Goods;T01;;Milk;159;ST
.1~11977;11977;G5;02;04;02/04;14/01/2021 00:00;3;14;03;GG-T01;Milk;Trading Goods;T01;;Milk;0;ST
.1~15432;15432;H5;08;06;08/06;17/03/2021 00:00;16;76;03W;HH-T06;Ice Cream;Trading Goods;T06;;Ice Cream;40;ST
.1~15455;15455;H5;08;07;08/07;18/03/2021 00:00;16;77;03W;HH-T05;Butter;Trading Goods;T05;;Butter;64;ST
.1~15476;15476;H5;08;08;08/08;19/03/2021 00:00;16;78;03W;HH-T02;Cream;Trading Goods;T02;;Cream;54;ST
.1~15494;15494;H5;08;09;08/09;20/03/2021 00:00;16;79;03S;HH-T02;Cream;Trading Goods;T02;;Cream;24;ST
.1~15312;15312;H5;08;01;08/01;12/03/2021 00:00;15;71;03W;HH-T06;Ice Cream;Trading Goods;T06;;Ice Cream;192;ST
.1~15314;15314;H5;08;02;08/02;13/03/2021 00:00;15;72;03;HH-T02;Cream;Trading Goods;T02;;Cream;111;ST
.1~15190;15190;H5;07;06;07/06;07/03/2021 00:00;14;66;03W;HH-T04;Cheese;Trading Goods;T04;;Cheese;42;ST
.1~14960;14960;H5;06;07;06/07;26/02/2021 00:00;12;57;03N;HH-T02;Cream;Trading Goods;T02;;Cream;17;ST
.1~14832;14832;H5;06;01;06/01;20/02/2021 00:00;11;51;03W;HH-T06;Ice Cream;Trading Goods;T06;;Ice Cream;55;ST
.1~14836;14836;H5;06;02;06/02;21/02/2021 00:00;11;52;03;HH-T04;Cheese;Trading Goods;T04;;Cheese;141;ST
.1~14258;14258;H5;03;08;03/08;28/01/2021 00:00;6;28;03;HH-T02;Cream;Trading Goods;T02;;Cream;394;ST
.1~14308;14308;H5;03;10;03/10;30/01/2021 00:00;6;30;03;HH-T04;Cheese;Trading Goods;T04;;Cheese;236;ST
.1~14327;14327;H5;03;10;03/10;30/01/2021 00:00;6;30;03W;HH-T05;Butter;Trading Goods;T05;;Butter;26;ST
.1~14126;14126;H5;03;02;03/02;22/01/2021 00:00;5;22;03S;HH-T02;Cream;Trading Goods;T02;;Cream;31;ST
.1~14138;14138;H5;03;03;03/03;23/01/2021 00:00;5;23;03;HH-T02;Cream;Trading Goods;T02;;Cream;394;ST
.1~14065;14065;H5;02;10;02/10;20/01/2021 00:00;4;20;03;HH-T01;Milk;Trading Goods;T01;;Milk;0;ST
.1~14094;14094;H5;03;01;03/01;21/01/2021 00:00;5;21;03;HH-T06;Ice Cream;Trading Goods;T06;;Ice Cream;0;ST
.1~13871;13871;H5;02;01;02/01;11/01/2021 00:00;3;11;03W;HH-T05;Butter;Trading Goods;T05;;Butter;56;ST
.1~3990;3990;C5;01;05;01/05;05/01/2021 00:00;1;5;03;CC-T06;Ice Cream;Trading Goods;T06;;Ice Cream;700;ST
.1~5921;5921;D5;01;04;01/04;04/01/2021 00:00;1;4;03S;DD-T05;Butter;Trading Goods;T05;;Butter;150;ST
.1~5949;5949;D5;01;05;01/05;05/01/2021 00:00;1;5;03W;DD-T03;Yoghurt;Trading Goods;T03;;Yoghurt;300;ST
.1~7864;7864;E5;01;04;01/04;04/01/2021 00:00;1;4;03S;EE-T04;Cheese;Trading Goods;T04;;Cheese;120;ST
.1~9735;9735;F5;01;01;01/01;01/01/2021 00:00;1;1;03S;FF-T03;Yoghurt;Trading Goods;T03;;Yoghurt;0;ST
.1~9800;9800;F5;01;04;01/04;04/01/2021 00:00;1;4;03N;FF-T02;Cream;Trading Goods;T02;;Cream;0;ST
.1~9873;9873;F5;01;07;01/07;07/01/2021 00:00;2;7;03N;FF-T03;Yoghurt;Trading Goods;T03;;Yoghurt;170;ST
.1~11758;11758;G5;01;04;01/04;04/01/2021 00:00;1;4;03W;GG-T04;Cheese;Trading Goods;T04;;Cheese;200;ST
.1~11790;11790;G5;01;06;01/06;06/01/2021 00:00;2;6;03;GG-T06;Ice Cream;Trading Goods;T06;;Ice Cream;400;ST
.1~11813;11813;G5;01;07;01/07;07/01/2021 00:00;2;7;03;GG-T05;Butter;Trading Goods;T05;;Butter;200;ST
.1~13619;13619;H5;01;01;01/01;01/01/2021 00:00;1;1;03N;HH-T05;Butter;Trading Goods;T05;;Butter;0;ST
.1~13629;13629;H5;01;01;01/01;01/01/2021 00:00;1;1;03W;HH-T03;Yoghurt;Trading Goods;T03;;Yoghurt;0;ST
.1~13687;13687;H5;01;04;01/04;04/01/2021 00:00;1;4;03N;HH-T01;Milk;Trading Goods;T01;;Milk;100;ST
.1~13742;13742;H5;01;06;01/06;06/01/2021 00:00;2;6;03S;HH-T02;Cream;Trading Goods;T02;;Cream;100;ST
.1~13756;13756;H5;01;07;01/07;07/01/2021 00:00;2;7;03;HH-T04;Cheese;Trading Goods;T04;;Cheese;366;ST
.1~1827;1827;A5;08;07;08/07;18/03/2021 00:00;16;77;03;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;0;ST
.1~1637;1637;A5;07;09;07/09;10/03/2021 00:00;14;69;03;AA-T05;Butter;Trading Goods;T05;;Butter;1;ST
.1~1707;1707;A5;08;02;08/02;13/03/2021 00:00;15;72;03;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;0;ST
.1~1744;1744;A5;08;03;08/03;14/03/2021 00:00;15;73;03S;AA-T04;Cheese;Trading Goods;T04;;Cheese;114;ST
.1~1762;1762;A5;08;04;08/04;15/03/2021 00:00;15;74;03N;AA-T04;Cheese;Trading Goods;T04;;Cheese;0;ST
.1~1464;1464;A5;07;01;07/01;02/03/2021 00:00;13;61;03W;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;0;ST
.1~1472;1472;A5;07;02;07/02;03/03/2021 00:00;13;62;03N;AA-T02;Cream;Trading Goods;T02;;Cream;182;ST
.1~1555;1555;A5;07;05;07/05;06/03/2021 00:00;13;65;03W;AA-T01;Milk;Trading Goods;T01;;Milk;200;ST
.1~1576;1576;A5;07;06;07/06;07/03/2021 00:00;14;66;03S;AA-T04;Cheese;Trading Goods;T04;;Cheese;227;ST
.1~1353;1353;A5;06;07;06/07;26/02/2021 00:00;12;57;03N;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;30;ST
.1~1415;1415;A5;06;09;06/09;28/02/2021 00:00;12;59;03W;AA-T05;Butter;Trading Goods;T05;;Butter;206;ST
.1~1295;1295;A5;06;04;06/04;23/02/2021 00:00;11;54;03W;AA-T05;Butter;Trading Goods;T05;;Butter;234;ST
.1~1096;1096;A5;05;06;05/06;15/02/2021 00:00;10;46;03S;AA-T04;Cheese;Trading Goods;T04;;Cheese;86;ST
.1~860;860;A5;04;06;04/06;05/02/2021 00:00;8;36;03W;AA-T02;Cream;Trading Goods;T02;;Cream;302;ST
.1~948;948;A5;04;10;04/10;09/02/2021 00:00;8;40;03N;AA-T06;Ice Cream;Trading Goods;T06;;Ice Cream;0;ST
.1~686;686;A5;03;09;03/09;29/01/2021 00:00;6;29;03S;AA-T02;Cream;Trading Goods;T02;;Cream;114;ST
.1~727;727;A5;04;01;04/01;31/01/2021 00:00;7;31;03N;AA-T01;Milk;Trading Goods;T01;;Milk;0;ST
.1~787;787;A5;04;03;04/03;02/02/2021 00:00;7;33;03W;AA-T01;Milk;Trading Goods;T01;;Milk;0;ST
.1~639;639;A5;03;07;03/07;27/01/2021 00:00;6;27;03S;AA-T03;Yoghurt;Trading Goods;T03;;Yoghurt;16;ST
.1~325;325;A5;02;04;02/04;14/01/2021 00:00;3;14;03S;AA-T01;Milk;Trading Goods;T01;;Milk;149;ST
.1~334;334;A5;02;04;02/04;14/01/2021 00:00;3;14;03W;AA-T04;Cheese;Trading Goods;T04;;Cheese;0;ST
.1~389;389;A5;02;07;02/07;17/01/2021 00:00;4;17;03;AA-T05;Butter;Trading Goods;T05;;Butter;0;ST
.1~454;454;A5;02;09;02/09;19/01/2021 00:00;4;19;03W;AA-T04;Cheese;Trading Goods;T04;;Cheese;0;ST
.1~269;269;A5;02;02;02/02;12/01/2021 00:00;3;12;03;AA-T05;Butter;Trading Goods;T05;;Butter;0;ST
.1~296;296;A5;02;03;02/03;13/01/2021 00:00;3;13;03N;AA-T02;Cream;Trading Goods;T02;;Cream;177;ST
.1~298;298;A5;02;03;02/03;13/01/2021 00:00;3;13;03N;AA-T04;Cheese;Trading Goods;T04;;Cheese;56;ST
.1~3756;3756;B5;08;06;08/06;17/03/2021 00:00;16;76;03N;BB-T06;Ice Cream;Trading Goods;T06;;Ice Cream;228;ST
.1~3782;3782;B5;08;07;08/07;18/03/2021 00:00;16;77;03S;BB-T02;Cream;Trading Goods;T02;;Cream;64;ST
.1~3664;3664;B5;08;02;08/02;13/03/2021 00:00;15;72;03S;BB-T04;Cheese;Trading Goods;T04;;Cheese;87;ST
.1~3439;3439;B5;07;03;07/03;04/03/2021 00:00;13;63;03N;BB-T01;Milk;Trading Goods;T01;;Milk;69;ST
.1~3241;3241;B5;06;05;06/05;24/02/2021 00:00;11;55;03;BB-T01;Milk;Trading Goods;T01;;Milk;0;ST
.1~3267;3267;B5;06;06;06/06;25/02/2021 00:00;12;56;03;BB-T03;Yoghurt;Trading Goods;T03;;Yoghurt;0;ST
.1~3309;3309;B5;06;07;06/07;26/02/2021 00:00;12;57;03W;BB-T03;Yoghurt;Trading Goods;T03;;Yoghurt;355;ST
.1~3335;3335;B5;06;08;06/08;27/02/2021 00:00;12;58;03W;BB-T05;Butter;Trading Goods;T05;;Butter;131;ST
.1~3079;3079;B5;05;08;05/08;17/02/2021 00:00;10;48;03N;BB-T01;Milk;Trading Goods;T01;;Milk;564;ST
.1~3147;3147;B5;06;01;06/01;20/02/2021 00:00;11;51;03;BB-T03;Yoghurt;Trading Goods;T03;;Yoghurt;0;ST
.1~3200;3200;B5;06;03;06/03;22/02/2021 00:00;11;53;03N;BB-T02;Cream;Trading Goods;T02;;Cream;25;ST
.1~3236;3236;B5;06;04;06/04;23/02/2021 00:00;11;54;03W;BB-T02;Cream;Trading Goods;T02;;Cream;93;ST
.1~3238;3238;B5;06;04;06/04;23/02/2021 00:00;11;54;03W;BB-T04;Cheese;Trading Goods;T04;;Cheese;308;ST
.1~2871;2871;B5;04;09;04/09;08/02/2021 00:00;8;39;03S;BB-T03;Yoghurt;Trading Goods;T03;;Yoghurt;0;ST
.1~2904;2904;B5;04;10;04/10;09/02/2021 00:00;8;40;03W;BB-T06;Ice Cream;Trading Goods;T06;;Ice Cream;149;ST
.1~2597;2597;B5;03;08;03/08;28/01/2021 00:00;6;28;03;BB-T05;Butter;Trading Goods;T05;;Butter;0;ST
.1~2616;2616;B5;03;08;03/08;28/01/2021 00:00;6;28;03W;BB-T06;Ice Cream;Trading Goods;T06;;Ice Cream;187;ST
.1~2751;2751;B5;04;04;04/04;03/02/2021 00:00;7;34;03S;BB-T03;Yoghurt;Trading Goods;T03;;Yoghurt;0;ST
.1~2496;2496;B5;03;03;03/03;23/01/2021 00:00;5;23;03W;BB-T06;Ice Cream;Trading Goods;T06;;Ice Cream;187;ST
.1~2542;2542;B5;03;05;03/05;25/01/2021 00:00;5;25;03W;BB-T04;Cheese;Trading Goods;T04;;Cheese;0;ST
.1~2585;2585;B5;03;07;03/07;27/01/2021 00:00;6;27;03S;BB-T05;Butter;Trading Goods;T05;;Butter;45;ST
.1~2338;2338;B5;02;07;02/07;17/01/2021 00:00;4;17;03N;BB-T04;Cheese;Trading Goods;T04;;Cheese;117;ST
.1~2372;2372;B5;02;08;02/08;18/01/2021 00:00;4;18;03W;BB-T02;Cream;Trading Goods;T02;;Cream;166;ST
.1~5806;5806;C5;08;10;08/10;21/03/2021 00:00;16;80;03W;CC-T04;Cheese;Trading Goods;T04;;Cheese;57;ST
.1~5600;5600;C5;08;02;08/02;13/03/2021 00:00;15;72;03N;CC-T02;Cream;Trading Goods;T02;;Cream;151;ST
.1~5629;5629;C5;08;03;08/03;14/03/2021 00:00;15;73;03S;CC-T01;Milk;Trading Goods;T01;;Milk;287;ST
.1~5479;5479;C5;07;07;07/07;08/03/2021 00:00;14;67;03N;CC-T01;Milk;Trading Goods;T01;;Milk;182;ST
.1~5203;5203;C5;06;05;06/05;24/02/2021 00:00;11;55;03W;CC-T01;Milk;Trading Goods;T01;;Milk;0;ST
.1~5232;5232;C5;06;06;06/06;25/02/2021 00:00;12;56;03W;CC-T06;Ice Cream;Trading Goods;T06;;Ice Cream;0;ST
.1~5255;5255;C5;06;07;06/07;26/02/2021 00:00;12;57;03W;CC-T05;Butter;Trading Goods;T05;;Butter;0;ST
.1~5076;5076;C5;05;10;05/10;19/02/2021 00:00;10;50;03N;CC-T06;Ice Cream;Trading Goods;T06;;Ice Cream;301;ST
.1~5112;5112;C5;06;01;06/01;20/02/2021 00:00;11;51;03W;CC-T06;Ice Cream;Trading Goods;T06;;Ice Cream;0;ST
.1~5135;5135;C5;06;02;06/02;21/02/2021 00:00;11;52;03W;CC-T05;Butter;Trading Goods;T05;;Butter;0;ST
.1~5158;5158;C5;06;03;06/03;22/02/2021 00:00;11;53;03W;CC-T04;Cheese;Trading Goods;T04;;Cheese;269;ST
.1~4959;4959;C5;05;05;05/05;14/02/2021 00:00;9;45;03S;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;0;ST
.1~4812;4812;C5;04;09;04/09;08/02/2021 00:00;8;39;03N;CC-T06;Ice Cream;Trading Goods;T06;;Ice Cream;127;ST
.1~4828;4828;C5;04;10;04/10;09/02/2021 00:00;8;40;03;CC-T04;Cheese;Trading Goods;T04;;Cheese;640;ST
.1~4592;4592;C5;03;10;03/10;30/01/2021 00:00;6;30;03N;CC-T02;Cream;Trading Goods;T02;;Cream;137;ST
.1~4686;4686;C5;04;04;04/04;03/02/2021 00:00;7;34;03;CC-T06;Ice Cream;Trading Goods;T06;;Ice Cream;328;ST
.1~4697;4697;C5;04;04;04/04;03/02/2021 00:00;7;34;03S;CC-T05;Butter;Trading Goods;T05;;Butter;177;ST
.1~4377;4377;C5;03;01;03/01;21/01/2021 00:00;5;21;03N;CC-T03;Yoghurt;Trading Goods;T03;;Yoghurt;0;ST
.1~4130;4130;C5;02;01;02/01;11/01/2021 00:00;3;11;03;CC-T02;Cream;Trading Goods;T02;;Cream;0;ST
.1~4183;4183;C5;02;03;02/03;13/01/2021 00:00;3;13;03N;CC-T01;Milk;Trading Goods;T01;;Milk;229;ST
.1~7380;7380;D5;07;05;07/05;06/03/2021 00:00;13;65;03N;DD-T06;Ice Cream;Trading Goods;T06;;Ice Cream;168;ST
.1~7081;7081;D5;06;03;06/03;22/02/2021 00:00;11;53;03;DD-T01;Milk;Trading Goods;T01;;Milk;1530;ST
.1~6900;6900;D5;05;05;05/05;14/02/2021 00:00;9;45;03N;DD-T06;Ice Cream;Trading Goods;T06;;Ice Cream;27;ST
.1~6645;6645;D5;04;04;04/04;03/02/2021 00:00;7;34;03W;DD-T03;Yoghurt;Trading Goods;T03;;Yoghurt;0;ST
.1~6729;6729;D5;04;08;04/08;07/02/2021 00:00;8;38;03N;DD-T03;Yoghurt;Trading Goods;T03;;Yoghurt;148;ST
.1~6612;6612;D5;04;03;04/03;02/02/2021 00:00;7;33;03N;DD-T06;Ice Cream;Trading Goods;T06;;Ice Cream;0;ST
.1~6338;6338;D5;03;02;03/02;22/01/2021 00:00;5;22;03;DD-T02;Cream;Trading Goods;T02;;Cream;0;ST
.1~6448;6448;D5;03;06;03/06;26/01/2021 00:00;6;26;03S;DD-T04;Cheese;Trading Goods;T04;;Cheese;204;ST
.1~6030;6030;D5;01;09;01/09;09/01/2021 00:00;2;9;03;DD-T06;Ice Cream;Trading Goods;T06;;Ice Cream;33;ST
.1~9469;9469;E5;08;01;08/01;12/03/2021 00:00;15;71;03S;EE-T01;Milk;Trading Goods;T01;;Milk;537;ST
.1~9478;9478;E5;08;01;08/01;12/03/2021 00:00;15;71;03W;EE-T04;Cheese;Trading Goods;T04;;Cheese;8;ST
.1~9355;9355;E5;07;06;07/06;07/03/2021 00:00;14;66;03W;EE-T01;Milk;Trading Goods;T01;;Milk;500;ST
.1~9007;9007;E5;06;02;06/02;21/02/2021 00:00;11;52;03N;EE-T01;Milk;Trading Goods;T01;;Milk;550;ST
.1~8300;8300;E5;03;02;03/02;22/01/2021 00:00;5;22;03W;EE-T02;Cream;Trading Goods;T02;;Cream;100;ST
.1~8305;8305;E5;03;03;03/03;23/01/2021 00:00;5;23;03;EE-T01;Milk;Trading Goods;T01;;Milk;75;ST
.1~8413;8413;E5;03;07;03/07;27/01/2021 00:00;6;27;03S;EE-T01;Milk;Trading Goods;T01;;Milk;364;ST
.1~8420;8420;E5;03;07;03/07;27/01/2021 00:00;6;27;03W;EE-T02;Cream;Trading Goods;T02;;Cream;100;ST
.1~7984;7984;E5;01;09;01/09;09/01/2021 00:00;2;9;03S;EE-T04;Cheese;Trading Goods;T04;;Cheese;120;ST
.1~8009;8009;E5;01;10;01/10;10/01/2021 00:00;2;10;03S;EE-T05;Butter;Trading Goods;T05;;Butter;130;ST
.1~11527;11527;F5;08;06;08/06;17/03/2021 00:00;16;76;03N;FF-T01;Milk;Trading Goods;T01;;Milk;0;ST
.1~11563;11563;F5;08;07;08/07;18/03/2021 00:00;16;77;03W;FF-T01;Milk;Trading Goods;T01;;Milk;400;ST
.1~11345;11345;F5;07;08;07/08;09/03/2021 00:00;14;68;03S;FF-T05;Butter;Trading Goods;T05;;Butter;0;ST
.1~11407;11407;F5;08;01;08/01;12/03/2021 00:00;15;71;03N;FF-T01;Milk;Trading Goods;T01;;Milk;0;ST
.1~11225;11225;F5;07;03;07/03;04/03/2021 00:00;13;63;03S;FF-T05;Butter;Trading Goods;T05;;Butter;32;ST
.1~11322;11322;F5;07;07;07/07;08/03/2021 00:00;14;67;03S;FF-T06;Ice Cream;Trading Goods;T06;;Ice Cream;220;ST
.1~11025;11025;F5;06;05;06/05;24/02/2021 00:00;11;55;03N;FF-T03;Yoghurt;Trading Goods;T03;;Yoghurt;300;ST
.1~10921;10921;F5;06;01;06/01;20/02/2021 00:00;11;51;03;FF-T01;Milk;Trading Goods;T01;;Milk;736;ST
.1~10766;10766;F5;05;04;05/04;13/02/2021 00:00;9;44;03S;FF-T02;Cream;Trading Goods;T02;;Cream;117;ST
.1~10778;10778;F5;05;05;05/05;14/02/2021 00:00;9;45;03;FF-T02;Cream;Trading Goods;T02;;Cream;0;ST
.1~10784;10784;F5;05;05;05/05;14/02/2021 00:00;9;45;03N;FF-T02;Cream;Trading Goods;T02;;Cream;3;ST
.1~10616;10616;F5;04;08;04/08;07/02/2021 00:00;8;38;03N;FF-T02;Cream;Trading Goods;T02;;Cream;136;ST
.1~10225;10225;F5;03;02;03/02;22/01/2021 00:00;5;22;03;FF-T01;Milk;Trading Goods;T01;;Milk;0;ST
.1~10072;10072;F5;02;05;02/05;15/01/2021 00:00;3;15;03S;FF-T04;Cheese;Trading Goods;T04;;Cheese;200;ST
.1~10099;10099;F5;02;06;02/06;16/01/2021 00:00;4;16;03W;FF-T01;Milk;Trading Goods;T01;;Milk;0;ST
.1~9916;9916;F5;01;09;01/09;09/01/2021 00:00;2;9;03;FF-T04;Cheese;Trading Goods;T04;;Cheese;0;ST
.1~9952;9952;F5;01;10;01/10;10/01/2021 00:00;2;10;03S;FF-T04;Cheese;Trading Goods;T04;;Cheese;200;ST
.1~13527;13527;G5;08;08;08/08;19/03/2021 00:00;16;78;03S;GG-T03;Yoghurt;Trading Goods;T03;;Yoghurt;256;ST
.1~13530;13530;G5;08;08;08/08;19/03/2021 00:00;16;78;03S;GG-T06;Ice Cream;Trading Goods;T06;;Ice Cream;396;ST
.1~13578;13578;G5;08;10;08/10;21/03/2021 00:00;16;80;03S;GG-T06;Ice Cream;Trading Goods;T06;;Ice Cream;311;ST
.1~13597;13597;G5;09;01;09/01;22/03/2021 00:00;17;81;03S;GG-T01;Milk;Trading Goods;T01;;Milk;314;ST
